20,hbpoly_ahdist_aASP_dHIS_9gt3_hesmooth_min1p6,,hbgd_AHdist,1.03597611139,2.78208509117,1.1,1.1,0.14411536,2.34629534,10,-1.34823406,17.08925926,-78.75087193,106.32795459,400.18459698,-2041.04320193,4033.83557387,-4239.60530204,2324.00877252,-519.38410941,
21,hbpoly_ahdist_aASP_dLYS_9gt3_hesmooth_min1p6,,hbgd_AHdist,0.97789485082,2.50496946108,1.1,1.1,1.57723439,2.21330085,10,-0.41300315,6.59243438,-44.44525308,163.11796012,-351.23077980,443.24631460,-297.84582856,62.38600547,33.77496227,-14.11652182,
22,hbpoly_ahdist_aASP_dSER_9gt3_hesmooth_min1p6,,hbgd_AHdist,0.542905671869,2.45259389314,1.1,1.1,1.23065695,2.18434599,10,1.38531754,-18.48733797,106.14444613,-344.70585054,698.91577956,-917.08794020,775.32787908,-403.09588787,113.65054778,-11.66516403,
23,hbpoly_ahdist_aASP_dTRP_9gt3_hesmooth_min1p6,,hbgd_AHdist,0.419155746414,3.04869386105,1.1,1.1,-0.20131491,2.52760831,10,-0.24563471,3.85598551,-25.75176874,95.36525025,-214.13175785,299.76133553,-259.06913780,132.06975835,-37.15612683,5.60445773,
24,hbpoly_ahdist_aASP_dTYR_9gt3_hesmooth_min1p6,,hbgd_AHdist,1.01057521468,2.72075457869,1.1,1.1,1.24810712,2.21588640,10,-0.15808672,-10.21398871,178.80080949,-1238.05838010,4736.25248274,-11071.96777725,16239.07550047,-14593.21092621,7335.66765017,-1575.08145078,
25,hbpoly_ahdist_aGLY_dARG_9gt3_hesmooth_min1p6,,hbgd_AHdist,0.499016667857,2.93770310276,1.1,1.1,-0.19761808,2.43743090,10,-0.15923533,2.55266390,-17.38788803,65.71046957,-151.13491186,218.78048387,-199.15882919,110.56568974,-35.95143745,6.47580213,
26,hbpoly_ahdist_aGLY_dASN_9gt3_hesmooth_min1p6,,hbgd_AHdist,0.719438803206,2.93037723336,1.1,1.1,1.12277933,2.44938883,10,-1.40718342,23.65929694,-172.97144348,720.64417348,-1882.85420815,3194.87197776,-3515.52467458,2415.75238278,-941.47705161,159.84784277,
27,hbpoly_ahdist_aGLY_dGLY_9gt3_hesmooth_min1p6,,hbgd_AHdist,1.38403812683,2.9981039433,1.1,1.1,1.62814026,2.56046584,10,-0.53076010,6.47949946,-22.39522814,-55.14303544,708.30945242,-2619.49318162,5227.88057950,-6043.31211632,3806.04676175,-1007.66024144,
28,hbpoly_ahdist_aGLY_dHIS_9gt3_hesmooth_min1p6,,hbgd_AHdist,0.474068409329,2.92342008304,1.1,1.1,0.70071586,2.42697741,10,-0.12881679,1.93383800,-12.03134888,39.92691227,-75.41519959,78.87968016,-37.82769801,-0.13178679,4.50193019,0.45408359,
29,hbpoly_ahdist_aGLY_dLYS_9gt3_hesmooth_min1p6,,hbgd_AHdist,0.545347533475,2.42624380351,1.1,1.1,1.34539878,2.14495809,10,-0.22921901,2.07015714,-6.29474170,0.66645697,45.21805416,-130.26668981,176.32401031,-126.68226346,43.96744431,-4.40105281,
30,hbpoly_ahdist_aGLY_dSER_9gt3_hesmooth_min1p6,,hbgd_AHdist,1.28033492397,2.24659960774,1.1,1.1,1.48126299,1.95092143,10,6.72508613,-86.98495585,454.18518444,-1119.89141452,715.62466300,3172.36852982,-9455.49113097,11797.38766934,-7363.28302948,1885.50119665,
31,hbpoly_ahdist_aGLY_dTRP_9gt3_hesmooth_min1p6,,hbgd_AHdist,0.686512740494,3.02901351815,1.1,1.1,1.25649452,2.53807581,10,-0.10514870,1.41597708,-7.42149173,17.31830704,-6.98293652,-54.76605063,130.95272289,-132.77575305,62.75460448,-9.89110842,
32,hbpoly_ahdist_aGLY_dTYR_9gt3_hesmooth_min1p6,,hbgd_AHdist,1.28894687639,2.26335316892,1.1,1.1,1.48986791,1.95563930,10,13.84536925,-169.40579865,893.79467505,-2670.60617561,5016.46234701,-6293.79378818,5585.10490630,-3683.50722701,1709.48661405,-399.57121530,
33,hbpoly_ahdist_aHIS_dARG_9gt3_hesmooth_min1p6,,hbgd_AHdist,0.896740095723,2.96809434226,1.1,1.1,1.64005632,2.52500625,10,0.43460495,-10.52727665,103.16979807,-551.42887412,1793.25378923,-3701.08304991,4861.05155388,-3922.42855290,1763.82137881,-335.43441944,
34,hbpoly_ahdist_aHIS_dASN_9gt3_hesmooth_min1p6,,hbgd_AHdist,0.887120931718,2.59166903153,1.1,1.1,1.56504473,2.29408431,10,-3.50289894,54.42813924,-368.14395507,1418.90186454,-3425.60485859,5360.92334837,-5428.54462336,3424.68800187,-1221.49631986,189.27122436,
35,hbpoly_ahdist_aHIS_dGLY_9gt3_hesmooth_min1p6,,hbgd_AHdist,1.01629363411,2.58523052904,1.1,1.1,1.57768782,2.30929105,10,-1.68095217,21.31894078,-107.72203494,251.81021758,-134.07465831,-707.64527046,1894.62827430,-2156.85951846,1216.83585872,-275.48078944,
36,hbpoly_ahdist_aHIS_dHIS_9gt3_hesmooth_min1p6,,hbgd_AHdist,0.977301077892,2.72533796329,1.1,1.1,1.39265648,2.32753056,10,-2.33350626,35.66072412,-233.98966111,859.13714961,-1925.30958567,2685.35293578,-2257.48067507,1021.49796136,-169.36082523,-12.13480550,
37,hbpoly_ahdist_aHIS_dLYS_9gt3_hesmooth_min1p6,,hbgd_AHdist,0.708093653985,2.47191718632,1.1,1.1,1.45098447,2.17577347,10,-1.88479369,28.38084382,-185.74039957,690.81875917,-1605.11404391,2414.83545623,-2355.97232010,1442.24496229,-506.45880637,79.47512505,
38,hbpoly_ahdist_aHIS_dSER_9gt3_hesmooth_min1p6,,hbgd_AHdist,0.90846809159,2.5477956147,1.1,1.1,1.51141270,2.25371210,10,-0.92004641,15.91841533,-117.83979251,488.22211296,-1244.13047376,2017.43704053,-2076.04468019,1302.42621488,-451.29138643,67.15812575,
39,hbpoly_ahdist_aHIS_dTRP_9gt3_hesmooth_min1p6,,hbgd_AHdist,0.991999676806,2.81296584506,1.1,1.1,1.58215169,2.42851156,10,-1.29358587,19.97152857,-131.89796017,485.29199356,-1084.04664450,1497.33528890,-1234.58042682,535.80481970,-75.58951691,-9.91148332,
40,hbpoly_ahdist_aHIS_dTYR_9gt3_hesmooth_min1p6,,hbgd_AHdist,0.882661836357,2.54690164299,1.1,1.1,1.53188724,2.25727531,10,-6.94700143,109.07997256,-747.64035726,2929.83959536,-7220.15788571,11583.34170519,-12078.44349200,7881.85479715,-2918.19482068,468.23988622,
41,hbpoly_ahdist_aSER_dARG_9gt3_hesmooth_min1p6,,hbgd_AHdist,1.02046581474,2.88995660419,1.1,1.1,1.56426872,2.47173790,10,0.33887327,-7.54511361,70.87316645,-371.88263665,1206.67454443,-2516.82084076,3379.45432693,-2819.73384601,1325.33307517,-265.54533008,
42,hbpoly_ahdist_aSER_dASN_9gt3_hesmooth_min1p6,,hbgd_AHdist,1.01393052233,3.00244341593,1.1,1.1,1.48397980,2.50418269,10,0.37012361,-7.46486204,64.85775924,-318.60472090,974.66322243,-1924.37334018,2451.63840629,-1943.19156750,867.07870559,-163.83771761,
43,hbpoly_ahdist_aSER_dGLY_9gt3_hesmooth_min1p6,,hbgd_AHdist,1.38565621563,2.74160605537,1.1,1.1,1.66267158,2.35134781,10,-1.32847415,22.67528654,-172.53450064,770.79034865,-2233.48829652,4354.38807288,-5697.35144236,4803.38686157,-2361.48028857,518.28202382,
44,hbpoly_ahdist_aSER_dHIS_9gt3_hesmooth_min1p6,,hbgd_AHdist,0.550992321207,2.68549261999,1.1,1.1,1.03037720,2.27151818,10,-1.98041793,29.59668639,-190.36751773,688.43324385,-1534.68894765,2175.66568976,-1952.07622113,1066.28943929,-324.23381388,43.41006168,
45,hbpoly_ahdist_aSER_dLYS_9gt3_hesmooth_min1p6,,hbgd_AHdist,0.860318939317,2.77729502744,1.1,1.1,1.49457293,2.38932290,10,0.90884741,-17.24690746,141.78469099,-661.85989315,1929.76749920,-3636.43392779,4419.00727923,-3332.43482061,1410.78913266,-253.53829424,
46,hbpoly_ahdist_aSER_dSER_9gt3_hesmooth_min1p6,,hbgd_AHdist,1.10866545921,2.61727781204,1.1,1.1,1.41299940,2.21155554,10,-0.38264308,4.41779675,-10.70166450,-81.91314845,668.91174735,-2187.50684758,3983.56103269,-4213.32320546,2418.41531442,-580.28918569,
47,hbpoly_ahdist_aSER_dTRP_9gt3_hesmooth_min1p6,,hbgd_AHdist,1.40920772459,2.80661211971,1.1,1.1,1.72046674,2.40234532,10,0.73762477,-11.70741276,73.05154232,-205.00144794,89.58794368,1082.94541375,-3343.98293188,4601.70815729,-3178.53568678,896.59487831,
48,hbpoly_ahdist_aSER_dTYR_9gt3_hesmooth_min1p6,,hbgd_AHdist,1.10773547919,2.60403567341,1.1,1.1,1.40701138,2.20085737,10,-1.13249925,14.66643161,-69.01708791,93.96846742,380.56063898,-1984.56675689,4074.08891127,-4492.76927139,2613.13168054,-627.71933508,
49,hbpoly_ahdist_aTYR_dARG_9gt3_hesmooth_min1p6,,hbgd_AHdist,1.05581400627,2.85499888099,1.1,1.1,1.54025527,2.45581479,10,-0.30396592,5.30288548,-39.75788579,167.54165470,-435.15958911,716.52357586,-735.95195083,439.76284677,-130.00400085,13.23827556,
50,hbpoly_ahdist_aTYR_dASN_9gt3_hesmooth_min1p6,,hbgd_AHdist,1.09949190652,2.84008690779,1.1,1.1,1.60793507,2.45142994,10,0.33548259,-3.58904510,8.97769025,48.14927340,-400.59836160,1269.89613211,-2238.03101675,2298.33009115,-1290.42961162,308.43185147,
51,hbpoly_ahdist_aTYR_dGLY_9gt3_hesmooth_min1p6,,hbgd_AHdist,1.36546155066,2.73030759164,1.1,1.1,1.64176462,2.33270672,10,-1.55312915,18.62092487,-70.91365499,-41.83066505,1248.88835245,-4719.81948329,9186.09528168,-10266.11434548,6266.21959533,-1622.19652457,
52,hbpoly_ahdist_aTYR_dHIS_9gt3_hesmooth_min1p6,,hbgd_AHdist,0.59559824619,2.66435513175,1.1,1.1,1.05816657,2.25132275,10,-0.47442788,7.16629863,-46.71287553,171.46128947,-388.17484011,558.45202337,-506.35587481,276.46237273,-83.52554392,12.05709329,
53,hbpoly_ahdist_aTYR_dLYS_9gt3_hesmooth_min1p6,,hbgd_AHdist,0.797859823876,2.7620933782,1.1,1.1,1.42601361,2.35179746,10,-0.20201464,1.69684984,0.27677515,-55.05786347,286.29918332,-725.92372531,1054.77174600,-889.33602341,401.11342256,-73.02221189,
54,hbpoly_ahdist_aTYR_dSER_9gt3_hesmooth_min1p6,,hbgd_AHdist,0.708355496256,2.70320119906,1.1,1.1,0.87900669,2.28758828,10,-0.70764192,11.67978065,-82.80447482,329.83401367,-810.58976486,1269.57613941,-1261.04047117,761.72890446,-254.37526011,37.24301861,
55,hbpoly_ahdist_aTYR_dTRP_9gt3_hesmooth_min1p6,,hbgd_AHdist,1.10934023051,2.8819112108,1.1,1.1,1.61030029,2.48703838,10,-11.58453967,204.88308091,-1589.77384548,7100.84791905,-20113.61354433,37457.83646055,-45850.02969172,35559.88051220,-15854.78726237,3098.04931146,
56,hbpoly_ahdist_aTYR_dTYR_9gt3_hesmooth_min1p6,,hbgd_AHdist,1.11059548994,2.60081798685,1.1,1.1,1.40663543,2.19177783,10,-1.63120628,19.48493187,-81.03329050,56.80517706,687.42717782,-2842.77799908,5385.52231471,-5656.74159307,3178.83470588,-744.70042777,
57,poly_AHD_1h,,hbgd_AHD,1.76555274367,3.1416,1.1,1.1,0.7256433,,10,0.62725838,-9.98558225,59.39060071,-120.82930213,-333.26536028,2603.13082592,-6895.51207142,9651.25238056,-7127.13394872,2194.77244026,
58,poly_AHD_1i,,hbgd_AHD,1.59914724347,3.1416,1.1,1.1,0.7256433,,10,-0.18888801,3.48241679,-25.65508662,89.57085435,-95.91708218,-367.93452341,1589.69047020,-2662.35821350,2184.40194483,-723.28383545,
59,poly_AHD_1j,,hbgd_AHD,1.1435646388,3.1416,1.1,1.1,0.7256433,,10,0.47683259,-9.54524724,83.62557693,-420.55867774,1337.19354878,-2786.26265686,3803.17822700,-3278.62879901,1619.04116204,-347.50157909,
60,poly_AHD_1k,,hbgd_AHD,1.15651981164,3.1416,1.1,1.1,0.7256433,,10,-0.10757999,2.02765420,-16.51949978,75.83866839,-214.18025678,380.55117567,-415.47847283,255.66998474,-69.94662165,3.21313428,
61,poly_cosBAH_flat_neg0p5,,hbgd_cosBAH,-1234,1.1,1.1,1.1,0,1.01,1,-0.5,,,,,,,,,,
62,poly_cosBAH_off,POLY_xHSP2off,hbgd_cosBAH,-1234,1.1,1.1,1.1,0.00,1.01,1,0.0,,,,,,,,,,
63,poly_cosBAH_6i,POLY_xHSP3,hbgd_cosBAH,-0.235381448971,1.1,1.1,1.1,-0.053453,0.812422,10,-0.82209300,-3.75364636,46.88852157,-129.54405640,146.69151428,-67.60598792,2.91683129,9.26673173,-3.84488178,0.05706659,
64,poly_cosBAH_7,POLY_xHRing,hbgd_cosBAH,-0.0193738506669,1.1,1.1,1.1,0.50034,,9,-27.942923450028001,136.039920253367995,-268.069590567470016,275.400462507918974,-153.502076215948989,39.741591385461000,0.693861510121000,-3.885952320499000,1.024765090788892,,
